-0.104	0.0001571
-0.103	0.00015565
-0.102	0.00015417
-0.101	0.00015266
-0.1	0.00015112
-0.099	0.00014954
-0.098	0.00014793
-0.097	0.00014629
-0.096	0.00014461
-0.095	0.0001429
-0.094	0.00014115
-0.093	0.00013936
-0.092	0.00013754
-0.091	0.00013567
-0.09	0.00013377
-0.089	0.00013183
-0.088	0.00012984
-0.087	0.00012782
-0.086	0.00012575
-0.085	0.00012364
-0.084	0.00012148
-0.083	0.00011928
-0.082	0.00011703
-0.081	0.00011473
-0.08	0.00011239
-0.079	0.00010999
-0.078	0.00010755
-0.077	0.00010506
-0.076	0.00010251
-0.075	9.99E-05
-0.074	9.73E-05
-0.073	9.46E-05
-0.072	9.18E-05
-0.071	8.90E-05
-0.07	8.61E-05
-0.069	8.32E-05
-0.068	8.02E-05
-0.067	7.72E-05
-0.066	7.41E-05
-0.065	7.09E-05
-0.064	6.77E-05
-0.063	6.44E-05
-0.062	6.10E-05
-0.061	5.76E-05
-0.06	5.41E-05
-0.059	5.06E-05
-0.058	4.70E-05
-0.057	4.33E-05
-0.056	3.95E-05
-0.055	3.57E-05
-0.054	3.18E-05
-0.053	2.79E-05
-0.052	2.39E-05
-0.051	1.98E-05
-0.05	1.56E-05
-0.049	1.14E-05
-0.048	7.07E-06
-0.047	2.69E-06
-0.046	-1.75E-06
-0.045	-6.27E-06
-0.044	-1.09E-05
-0.043	-1.55E-05
-0.042	-2.03E-05
-0.041	-2.51E-05
-0.04	-3.00E-05
-0.039	-3.49E-05
-0.038	-3.99E-05
-0.037	-4.50E-05
-0.036	-5.02E-05
-0.035	-5.54E-05
-0.034	-6.07E-05
-0.033	-6.61E-05
-0.032	-7.16E-05
-0.031	-7.71E-05
-0.03	-8.27E-05
-0.029	-8.83E-05
-0.028	-9.41E-05
-0.027	-9.98E-05
-0.026	-0.00010569
-0.025	-0.0001116
-0.024	-0.00011757
-0.023	-0.0001236
-0.022	-0.0001297
-0.021	-0.00013584
-0.02	-0.00014205
-0.019	-0.0001483
-0.018	-0.00015461
-0.017	-0.00016097
-0.016	-0.00016737
-0.015	-0.00017382
-0.014	-0.00018031
-0.013	-0.00018685
-0.012	-0.00019342
-0.011	-0.00020002
-0.01	-0.00020666
-0.009	-0.00021333
-0.008	-0.00022003
-0.007	-0.00022675
-0.006	-0.00023349
-0.005	-0.00024024
-0.004	-0.00024701
-0.003	-0.0002538
-0.002	-0.00026059
-0.001	-0.00026738
-1.73E-16	-0.00027417
0.001	-0.00028096
0.002	-0.00028775
0.003	-0.00029452
0.004	-0.00030128
0.005	-0.00030801
0.006	-0.00031473
0.007	-0.00032141
0.008	-0.00032807
0.009	-0.00033469
0.01	-0.00034127
0.011	-0.00034781
0.012	-0.0003543
0.013	-0.00036074
0.014	-0.00036712
0.015	-0.00037344
0.016	-0.00037969
0.017	-0.00038588
0.018	-0.00039199
0.019	-0.00039803
0.02	-0.00040398
0.021	-0.00040985
0.022	-0.00041563
0.023	-0.00042131
0.024	-0.0004269
0.025	-0.00043238
0.026	-0.00043776
0.027	-0.00044304
0.028	-0.00044819
0.029	-0.00045324
0.03	-0.00045816
0.031	-0.00046297
0.032	-0.00046764
0.033	-0.00047219
0.034	-0.00047661
0.035	-0.00048089
0.036	-0.00048504
0.037	-0.00048905
0.038	-0.00049292
0.039	-0.00049665
0.04	-0.00050023
0.041	-0.00050367
0.042	-0.00050695
0.043	-0.00051009
0.044	-0.00051308
0.045	-0.00051592
0.046	-0.00051861
0.047	-0.00052114
0.048	-0.00052353
0.049	-0.00052575
0.05	-0.00052783
0.051	-0.00052975
0.052	-0.00053153
0.053	-0.00053315
0.054	-0.00053462
0.055	-0.00053593
0.056	-0.0005371
0.057	-0.00053813
0.058	-0.000539
0.059	-0.00053973
0.06	-0.00054032
0.061	-0.00054077
0.062	-0.00054108
0.063	-0.00054125
0.064	-0.00054128
0.065	-0.00054119
0.066	-0.00054096
0.067	-0.00054061
0.068	-0.00054013
0.069	-0.00053953
0.07	-0.00053881
0.071	-0.00053798
0.072	-0.00053703
0.073	-0.00053598
0.074	-0.00053481
0.075	-0.00053355
0.076	-0.00053218
0.077	-0.00053072
0.078	-0.00052917
0.079	-0.00052752
0.08	-0.00052579
0.081	-0.00052398
0.082	-0.00052208
0.083	-0.00052011
0.084	-0.00051807
0.085	-0.00051596
0.086	-0.00051378
0.087	-0.00051154
0.088	-0.00050924
0.089	-0.00050688
0.09	-0.00050447
0.091	-0.00050201
0.092	-0.0004995
0.093	-0.00049694
0.094	-0.00049435
0.095	-0.00049172
0.096	-0.00048905
0.097	-0.00048635
0.098	-0.00048361
0.099	-0.00048086
0.1	-0.00047807
0.101	-0.00047527
0.102	-0.00047244
0.103	-0.0004696
0.104	-0.00046674
0.105	-0.00046386
0.106	-0.00046098
0.107	-0.00045809
0.108	-0.00045519
0.109	-0.00045228
0.11	-0.00044937
0.111	-0.00044646
0.112	-0.00044355
0.113	-0.00044064
0.114	-0.00043773
0.115	-0.00043482
0.116	-0.00043193
0.117	-0.00042904
0.118	-0.00042615
0.119	-0.00042328
0.12	-0.00042041
0.121	-0.00041756
0.122	-0.00041472
0.123	-0.0004119
0.124	-0.00040908
0.125	-0.00040629
0.126	-0.0004035
0.127	-0.00040074
0.128	-0.00039799
0.129	-0.00039526
0.13	-0.00039255
0.131	-0.00038985
0.132	-0.00038718
0.133	-0.00038452
0.134	-0.00038189
0.135	-0.00037927
0.136	-0.00037668
0.137	-0.00037411
0.138	-0.00037156
0.139	-0.00036903
0.14	-0.00036652
0.141	-0.00036403
0.142	-0.00036157
0.143	-0.00035913
0.144	-0.00035671
0.145	-0.00035431
0.146	-0.00035194
0.147	-0.00034958
0.148	-0.00034725
0.149	-0.00034495
0.15	-0.00034266
0.151	-0.0003404
0.152	-0.00033816
0.153	-0.00033594
0.154	-0.00033375
0.155	-0.00033158
0.156	-0.00032942
0.157	-0.00032729
0.158	-0.00032519
0.159	-0.0003231
0.16	-0.00032104
0.161	-0.000319
0.162	-0.00031697
0.163	-0.00031497
0.164	-0.000313
0.165	-0.00031104
0.166	-0.0003091
0.167	-0.00030718
0.168	-0.00030529
0.169	-0.00030341
0.17	-0.00030155
